ds,yhat,yhat_lower,yhat_upper,GPU
2028-02-01,494.16914228191564,432.0150726966714,555.6602217960511,Radeon R7 360
2028-03-01,501.2326472262869,442.9180366492428,563.3095040961892,Radeon R7 360
2028-04-01,509.17489027019167,449.05306019249974,569.2057936708993,Radeon R7 360
2028-05-01,477.16953733211176,419.9642889908443,535.4846566619801,Radeon R7 360
2028-06-01,524.1894861901976,460.4579380257537,592.6510101532912,Radeon R7 360
2028-07-01,532.1319281100475,465.5097201788737,597.4057651318534,Radeon R7 360
2028-08-01,540.0832179617721,480.10693975433946,604.8422551062491,Radeon R7 360
2028-09-01,605.1561801017616,544.154597850525,667.4041393166033,Radeon R7 360
2028-10-01,555.0887865238503,491.6792202192388,621.1183654267493,Radeon R7 360
2028-11-01,563.0400567953227,501.92755298401454,625.802892081338,Radeon R7 360
2028-12-01,628.1132179417037,561.3736104679831,695.7920734292735,Radeon R7 360
2029-01-01,538.9769469012177,475.2542133822442,607.9870968389025,Radeon R7 360
2023-01-03,91.81334028760243,-15.788023001976072,190.45287327509726,Radeon R9 370
2023-01-04,128.60277831461764,19.331828737184054,224.88394806950143,Radeon R9 370
2023-01-05,128.60207261444597,26.900086391085562,228.3262712339744,Radeon R9 370
2023-01-06,197.10486223562296,90.43913886802075,296.38724170279306,Radeon R9 370
2023-01-07,205.82336735626998,104.63024190803304,314.4939964808577,Radeon R9 370
2023-01-08,205.32216971870054,104.38909675493237,300.0785439253068,Radeon R9 370
2023-01-09,122.91766007924129,14.39074901570175,220.506938642888,Radeon R9 370
2023-01-10,92.64981367638754,-12.149500976387923,196.89601965261906,Radeon R9 370
2023-01-11,129.43925170355283,27.323093085501046,227.3129207945571,Radeon R9 370
2023-01-12,129.4385460032854,28.03006238490437,236.27358935689463,Radeon R9 370
2024-01-01,165.5778029032115,63.587878225807195,269.14676983497606,Radeon R9 370
2024-01-02,135.30995650054984,33.39507289635284,245.0667811515947,Radeon R9 370
2024-01-03,172.0993945278375,67.11215604589916,271.25941576327887,Radeon R9 370
2024-01-04,172.09868882791125,71.55852198523526,277.4445110203975,Radeon R9 370
2024-01-05,240.6014784490044,142.05987094793025,337.299444355009,Radeon R9 370
2024-01-06,249.31998356969763,146.96756158811257,351.1793042081296,Radeon R9 370
2024-01-07,248.8187859320126,137.47915186559123,357.72745729095936,Radeon R9 370
2024-01-08,166.41427629278704,61.50974344180254,261.15520941955845,Radeon R9 370
2024-01-09,136.14642988985065,25.32009752187328,239.25985306602337,Radeon R9 370
2024-01-10,172.93586791715924,79.29552123044657,276.06266631852503,Radeon R9 370
2024-01-11,172.93516221703442,66.03368326001691,279.0751803258071,Radeon R9 370
2024-01-12,241.43795183805926,139.68223002836405,342.2991612222542,Radeon R9 370
2024-02-01,175.4445823839668,78.16475102340293,277.5297500213418,Radeon R9 370
2024-03-01,247.29326556124659,138.6816082615651,344.4460941752065,Radeon R9 370
2024-04-01,176.45195696093876,79.59045108506326,275.7907635654862,Radeon R9 370
2024-05-01,186.31944214142055,78.51848130853465,286.9516180922201,Radeon R9 370
2024-06-01,266.8859247391113,165.5962931510923,361.044354067596,Radeon R9 370
2024-07-01,187.3261110180905,87.64815110559982,291.48233705389976,Radeon R9 370
2024-08-01,197.192890498586,94.77573778788881,295.6563028463002,Radeon R9 370
2024-09-01,277.25888115863836,173.50455609938203,378.3702972548739,Radeon R9 370
2024-10-01,167.9324186727393,62.06214757413123,265.03549610956674,Radeon R9 370
2024-11-01,276.56983417697745,174.63548032469978,379.52126634389936,Radeon R9 370
2024-12-01,288.13303521579905,182.41126693129934,392.71396952221096,Radeon R9 370
2025-01-01,215.59601075711998,110.60577138394194,322.10540791078677,Radeon R9 370
2025-02-01,296.1624933547874,190.73090701211217,398.23528190285367,Radeon R9 370
2025-03-01,299.5083869108481,202.19919710927317,404.164867695688,Radeon R9 370
2025-04-01,189.6807267872354,91.31062487395702,300.6630727152496,Radeon R9 370
2025-05-01,229.81535267033883,129.86879804138292,321.7205142356946,Radeon R9 370
2025-06-01,309.88134333036834,205.8483057397688,415.73536451091206,Radeon R9 370
2025-07-01,200.55488084447367,101.8216650225012,301.1251410097156,Radeon R9 370
2025-08-01,309.1922963487324,208.73397220618108,414.9280917074697,Radeon R9 370
2025-09-01,238.35098774832898,136.35171811347536,345.45084872722606,Radeon R9 370
2025-10-01,248.2184729287455,146.63021062531482,353.0238870586456,Radeon R9 370
2025-11-01,328.78495552653203,227.2013188216573,430.02202398686575,Radeon R9 370
2025-12-01,249.2251418057296,146.76558207552645,350.8661560560138,Radeon R9 370
2026-01-01,259.0919212859323,158.77134720931446,358.9998687747035,Radeon R9 370
